record_type,pair_id,request_id,category,token_bucket,modality,layer,tokens,vision_tokens,text_tokens,total_assignments,vision_assignments,text_assignments,vision_fraction,R_R0,R_R1,R_R2,R_R3,V_R0,V_R1,V_R2,V_R3,T_R0,T_R1,T_R2,T_R3,active_ranks_R,critical_rank_R,critical_rank_V,critical_rank_T,critical_V_eq_R,critical_T_eq_R
request_layer,5,text_05_coffee,text_only,small,text,5,248,0,248,1984,0,1984,0.0,576,488,548,372,0,0,0,0,576,488,548,372,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,6,248,0,248,1984,0,1984,0.0,409,489,636,450,0,0,0,0,409,489,636,450,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,7,248,0,248,1984,0,1984,0.0,714,333,443,494,0,0,0,0,714,333,443,494,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,8,248,0,248,1984,0,1984,0.0,391,752,354,487,0,0,0,0,391,752,354,487,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,9,248,0,248,1984,0,1984,0.0,330,574,471,609,0,0,0,0,330,574,471,609,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,10,248,0,248,1984,0,1984,0.0,494,634,379,477,0,0,0,0,494,634,379,477,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,11,248,0,248,1984,0,1984,0.0,384,588,553,459,0,0,0,0,384,588,553,459,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,12,248,0,248,1984,0,1984,0.0,556,352,360,716,0,0,0,0,556,352,360,716,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,13,248,0,248,1984,0,1984,0.0,449,413,507,615,0,0,0,0,449,413,507,615,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,14,248,0,248,1984,0,1984,0.0,709,359,363,553,0,0,0,0,709,359,363,553,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,15,248,0,248,1984,0,1984,0.0,204,533,712,535,0,0,0,0,204,533,712,535,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,16,248,0,248,1984,0,1984,0.0,456,370,698,460,0,0,0,0,456,370,698,460,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,17,248,0,248,1984,0,1984,0.0,564,411,558,451,0,0,0,0,564,411,558,451,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,18,248,0,248,1984,0,1984,0.0,343,547,640,454,0,0,0,0,343,547,640,454,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,19,248,0,248,1984,0,1984,0.0,706,393,437,448,0,0,0,0,706,393,437,448,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,20,248,0,248,1984,0,1984,0.0,421,710,322,531,0,0,0,0,421,710,322,531,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,21,248,0,248,1984,0,1984,0.0,357,584,463,580,0,0,0,0,357,584,463,580,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,22,248,0,248,1984,0,1984,0.0,500,598,338,548,0,0,0,0,500,598,338,548,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,23,248,0,248,1984,0,1984,0.0,498,564,429,493,0,0,0,0,498,564,429,493,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,24,248,0,248,1984,0,1984,0.0,597,326,353,708,0,0,0,0,597,326,353,708,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,25,248,0,248,1984,0,1984,0.0,395,429,466,694,0,0,0,0,395,429,466,694,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,26,248,0,248,1984,0,1984,0.0,629,356,442,557,0,0,0,0,629,356,442,557,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,27,248,0,248,1984,0,1984,0.0,250,497,679,558,0,0,0,0,250,497,679,558,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,28,248,0,248,1984,0,1984,0.0,340,423,841,380,0,0,0,0,340,423,841,380,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,29,248,0,248,1984,0,1984,0.0,580,414,555,435,0,0,0,0,580,414,555,435,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,30,248,0,248,1984,0,1984,0.0,247,586,763,388,0,0,0,0,247,586,763,388,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,31,248,0,248,1984,0,1984,0.0,700,334,499,451,0,0,0,0,700,334,499,451,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,32,248,0,248,1984,0,1984,0.0,411,706,320,547,0,0,0,0,411,706,320,547,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,33,248,0,248,1984,0,1984,0.0,358,634,481,511,0,0,0,0,358,634,481,511,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,34,248,0,248,1984,0,1984,0.0,544,551,429,460,0,0,0,0,544,551,429,460,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,35,248,0,248,1984,0,1984,0.0,605,547,483,349,0,0,0,0,605,547,483,349,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,36,248,0,248,1984,0,1984,0.0,546,283,447,708,0,0,0,0,546,283,447,708,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,37,248,0,248,1984,0,1984,0.0,435,525,479,545,0,0,0,0,435,525,479,545,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,38,248,0,248,1984,0,1984,0.0,508,426,497,553,0,0,0,0,508,426,497,553,4,3,-1,3,False,True
request_layer,5,text_05_coffee,text_only,small,text,39,248,0,248,1984,0,1984,0.0,297,448,624,615,0,0,0,0,297,448,624,615,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,40,248,0,248,1984,0,1984,0.0,335,495,765,389,0,0,0,0,335,495,765,389,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,41,248,0,248,1984,0,1984,0.0,544,464,641,335,0,0,0,0,544,464,641,335,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,42,248,0,248,1984,0,1984,0.0,501,554,447,482,0,0,0,0,501,554,447,482,4,1,-1,1,False,True
request_layer,5,text_05_coffee,text_only,small,text,43,248,0,248,1984,0,1984,0.0,597,539,647,201,0,0,0,0,597,539,647,201,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,44,248,0,248,1984,0,1984,0.0,428,370,669,517,0,0,0,0,428,370,669,517,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,45,248,0,248,1984,0,1984,0.0,635,367,644,338,0,0,0,0,635,367,644,338,4,2,-1,2,False,True
request_layer,5,text_05_coffee,text_only,small,text,46,248,0,248,1984,0,1984,0.0,798,340,496,350,0,0,0,0,798,340,496,350,4,0,-1,0,False,True
request_layer,5,text_05_coffee,text_only,small,text,47,248,0,248,1984,0,1984,0.0,588,447,304,645,0,0,0,0,588,447,304,645,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,0,276,0,276,2208,0,2208,0.0,495,516,602,595,0,0,0,0,495,516,602,595,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,1,276,0,276,2208,0,2208,0.0,537,362,618,691,0,0,0,0,537,362,618,691,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,2,276,0,276,2208,0,2208,0.0,557,565,656,430,0,0,0,0,557,565,656,430,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,3,276,0,276,2208,0,2208,0.0,660,460,656,432,0,0,0,0,660,460,656,432,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,4,276,0,276,2208,0,2208,0.0,521,556,710,421,0,0,0,0,521,556,710,421,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,5,276,0,276,2208,0,2208,0.0,706,478,658,366,0,0,0,0,706,478,658,366,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,6,276,0,276,2208,0,2208,0.0,452,592,694,470,0,0,0,0,452,592,694,470,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,7,276,0,276,2208,0,2208,0.0,805,280,483,640,0,0,0,0,805,280,483,640,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,8,276,0,276,2208,0,2208,0.0,496,857,425,430,0,0,0,0,496,857,425,430,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,9,276,0,276,2208,0,2208,0.0,364,664,559,621,0,0,0,0,364,664,559,621,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,10,276,0,276,2208,0,2208,0.0,508,714,486,500,0,0,0,0,508,714,486,500,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,11,276,0,276,2208,0,2208,0.0,390,625,698,495,0,0,0,0,390,625,698,495,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,12,276,0,276,2208,0,2208,0.0,537,381,507,783,0,0,0,0,537,381,507,783,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,13,276,0,276,2208,0,2208,0.0,444,522,471,771,0,0,0,0,444,522,471,771,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,14,276,0,276,2208,0,2208,0.0,838,374,422,574,0,0,0,0,838,374,422,574,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,15,276,0,276,2208,0,2208,0.0,228,638,772,570,0,0,0,0,228,638,772,570,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,16,276,0,276,2208,0,2208,0.0,523,351,846,488,0,0,0,0,523,351,846,488,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,17,276,0,276,2208,0,2208,0.0,627,466,646,469,0,0,0,0,627,466,646,469,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,18,276,0,276,2208,0,2208,0.0,483,606,683,436,0,0,0,0,483,606,683,436,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,19,276,0,276,2208,0,2208,0.0,761,318,532,597,0,0,0,0,761,318,532,597,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,20,276,0,276,2208,0,2208,0.0,540,773,390,505,0,0,0,0,540,773,390,505,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,21,276,0,276,2208,0,2208,0.0,451,648,521,588,0,0,0,0,451,648,521,588,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,22,276,0,276,2208,0,2208,0.0,565,712,382,549,0,0,0,0,565,712,382,549,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,23,276,0,276,2208,0,2208,0.0,518,569,597,524,0,0,0,0,518,569,597,524,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,24,276,0,276,2208,0,2208,0.0,646,354,450,758,0,0,0,0,646,354,450,758,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,25,276,0,276,2208,0,2208,0.0,470,539,418,781,0,0,0,0,470,539,418,781,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,26,276,0,276,2208,0,2208,0.0,759,381,471,597,0,0,0,0,759,381,471,597,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,27,276,0,276,2208,0,2208,0.0,292,658,679,579,0,0,0,0,292,658,679,579,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,28,276,0,276,2208,0,2208,0.0,380,415,1007,406,0,0,0,0,380,415,1007,406,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,29,276,0,276,2208,0,2208,0.0,609,478,637,484,0,0,0,0,609,478,637,484,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,30,276,0,276,2208,0,2208,0.0,364,645,779,420,0,0,0,0,364,645,779,420,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,31,276,0,276,2208,0,2208,0.0,744,301,564,599,0,0,0,0,744,301,564,599,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,32,276,0,276,2208,0,2208,0.0,544,781,367,516,0,0,0,0,544,781,367,516,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,33,276,0,276,2208,0,2208,0.0,479,706,549,474,0,0,0,0,479,706,549,474,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,34,276,0,276,2208,0,2208,0.0,622,583,470,533,0,0,0,0,622,583,470,533,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,35,276,0,276,2208,0,2208,0.0,645,520,643,400,0,0,0,0,645,520,643,400,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,36,276,0,276,2208,0,2208,0.0,549,312,556,791,0,0,0,0,549,312,556,791,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,37,276,0,276,2208,0,2208,0.0,510,655,471,572,0,0,0,0,510,655,471,572,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,38,276,0,276,2208,0,2208,0.0,597,426,599,586,0,0,0,0,597,426,599,586,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,39,276,0,276,2208,0,2208,0.0,395,585,595,633,0,0,0,0,395,585,595,633,4,3,-1,3,False,True
request_layer,6,text_06_moon,text_only,small,text,40,276,0,276,2208,0,2208,0.0,385,507,902,414,0,0,0,0,385,507,902,414,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,41,276,0,276,2208,0,2208,0.0,595,521,724,368,0,0,0,0,595,521,724,368,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,42,276,0,276,2208,0,2208,0.0,588,641,462,517,0,0,0,0,588,641,462,517,4,1,-1,1,False,True
request_layer,6,text_06_moon,text_only,small,text,43,276,0,276,2208,0,2208,0.0,632,653,690,233,0,0,0,0,632,653,690,233,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,44,276,0,276,2208,0,2208,0.0,626,421,650,511,0,0,0,0,626,421,650,511,4,2,-1,2,False,True
request_layer,6,text_06_moon,text_only,small,text,45,276,0,276,2208,0,2208,0.0,734,363,680,431,0,0,0,0,734,363,680,431,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,46,276,0,276,2208,0,2208,0.0,869,334,608,397,0,0,0,0,869,334,608,397,4,0,-1,0,False,True
request_layer,6,text_06_moon,text_only,small,text,47,276,0,276,2208,0,2208,0.0,685,432,321,770,0,0,0,0,685,432,321,770,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,0,276,0,276,2208,0,2208,0.0,484,530,545,649,0,0,0,0,484,530,545,649,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,1,276,0,276,2208,0,2208,0.0,654,392,532,630,0,0,0,0,654,392,532,630,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,2,276,0,276,2208,0,2208,0.0,623,654,438,493,0,0,0,0,623,654,438,493,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,3,276,0,276,2208,0,2208,0.0,571,526,597,514,0,0,0,0,571,526,597,514,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,4,276,0,276,2208,0,2208,0.0,517,598,680,413,0,0,0,0,517,598,680,413,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,5,276,0,276,2208,0,2208,0.0,560,508,725,415,0,0,0,0,560,508,725,415,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,6,276,0,276,2208,0,2208,0.0,338,704,677,489,0,0,0,0,338,704,677,489,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,7,276,0,276,2208,0,2208,0.0,798,370,534,506,0,0,0,0,798,370,534,506,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,8,276,0,276,2208,0,2208,0.0,494,671,582,461,0,0,0,0,494,671,582,461,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,9,276,0,276,2208,0,2208,0.0,519,392,551,746,0,0,0,0,519,392,551,746,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,10,276,0,276,2208,0,2208,0.0,633,549,518,508,0,0,0,0,633,549,518,508,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,11,276,0,276,2208,0,2208,0.0,456,623,718,411,0,0,0,0,456,623,718,411,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,12,276,0,276,2208,0,2208,0.0,433,493,502,780,0,0,0,0,433,493,502,780,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,13,276,0,276,2208,0,2208,0.0,526,535,424,723,0,0,0,0,526,535,424,723,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,14,276,0,276,2208,0,2208,0.0,934,345,491,438,0,0,0,0,934,345,491,438,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,15,276,0,276,2208,0,2208,0.0,472,646,704,386,0,0,0,0,472,646,704,386,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,16,276,0,276,2208,0,2208,0.0,516,266,887,539,0,0,0,0,516,266,887,539,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,17,276,0,276,2208,0,2208,0.0,614,489,497,608,0,0,0,0,614,489,497,608,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,18,276,0,276,2208,0,2208,0.0,341,630,728,509,0,0,0,0,341,630,728,509,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,19,276,0,276,2208,0,2208,0.0,761,389,534,524,0,0,0,0,761,389,534,524,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,20,276,0,276,2208,0,2208,0.0,432,695,545,536,0,0,0,0,432,695,545,536,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,21,276,0,276,2208,0,2208,0.0,544,437,460,767,0,0,0,0,544,437,460,767,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,22,276,0,276,2208,0,2208,0.0,592,574,489,553,0,0,0,0,592,574,489,553,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,23,276,0,276,2208,0,2208,0.0,548,578,638,444,0,0,0,0,548,578,638,444,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,24,276,0,276,2208,0,2208,0.0,480,462,525,741,0,0,0,0,480,462,525,741,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,25,276,0,276,2208,0,2208,0.0,512,571,356,769,0,0,0,0,512,571,356,769,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,26,276,0,276,2208,0,2208,0.0,846,353,545,464,0,0,0,0,846,353,545,464,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,27,276,0,276,2208,0,2208,0.0,495,707,626,380,0,0,0,0,495,707,626,380,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,28,276,0,276,2208,0,2208,0.0,444,338,910,516,0,0,0,0,444,338,910,516,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,29,276,0,276,2208,0,2208,0.0,622,536,515,535,0,0,0,0,622,536,515,535,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,30,276,0,276,2208,0,2208,0.0,303,644,770,491,0,0,0,0,303,644,770,491,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,31,276,0,276,2208,0,2208,0.0,785,406,463,554,0,0,0,0,785,406,463,554,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,32,276,0,276,2208,0,2208,0.0,516,587,553,552,0,0,0,0,516,587,553,552,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,33,276,0,276,2208,0,2208,0.0,588,435,506,679,0,0,0,0,588,435,506,679,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,34,276,0,276,2208,0,2208,0.0,674,518,512,504,0,0,0,0,674,518,512,504,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,35,276,0,276,2208,0,2208,0.0,581,538,680,409,0,0,0,0,581,538,680,409,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,36,276,0,276,2208,0,2208,0.0,437,448,625,698,0,0,0,0,437,448,625,698,4,3,-1,3,False,True
request_layer,7,text_07_camera,text_only,small,text,37,276,0,276,2208,0,2208,0.0,545,659,410,594,0,0,0,0,545,659,410,594,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,38,276,0,276,2208,0,2208,0.0,701,433,606,468,0,0,0,0,701,433,606,468,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,39,276,0,276,2208,0,2208,0.0,621,645,493,449,0,0,0,0,621,645,493,449,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,40,276,0,276,2208,0,2208,0.0,419,417,821,551,0,0,0,0,419,417,821,551,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,41,276,0,276,2208,0,2208,0.0,568,663,580,397,0,0,0,0,568,663,580,397,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,42,276,0,276,2208,0,2208,0.0,560,567,535,546,0,0,0,0,560,567,535,546,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,43,276,0,276,2208,0,2208,0.0,566,649,625,368,0,0,0,0,566,649,625,368,4,1,-1,1,False,True
request_layer,7,text_07_camera,text_only,small,text,44,276,0,276,2208,0,2208,0.0,563,560,568,517,0,0,0,0,563,560,568,517,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,45,276,0,276,2208,0,2208,0.0,684,387,710,427,0,0,0,0,684,387,710,427,4,2,-1,2,False,True
request_layer,7,text_07_camera,text_only,small,text,46,276,0,276,2208,0,2208,0.0,764,399,554,491,0,0,0,0,764,399,554,491,4,0,-1,0,False,True
request_layer,7,text_07_camera,text_only,small,text,47,276,0,276,2208,0,2208,0.0,579,508,469,652,0,0,0,0,579,508,469,652,4,3,-1,3,False,True
request_layer,8,text_08_histology,text_only,medium,text,0,277,0,277,2216,0,2216,0.0,500,492,616,608,0,0,0,0,500,492,616,608,4,2,-1,2,False,True
request_layer,8,text_08_histology,text_only,medium,text,1,277,0,277,2216,0,2216,0.0,547,359,620,690,0,0,0,0,547,359,620,690,4,3,-1,3,False,True
request_layer,8,text_08_histology,text_only,medium,text,2,277,0,277,2216,0,2216,0.0,533,541,698,444,0,0,0,0,533,541,698,444,4,2,-1,2,False,True
request_layer,8,text_08_histology,text_only,medium,text,3,277,0,277,2216,0,2216,0.0,627,496,640,453,0,0,0,0,627,496,640,453,4,2,-1,2,False,True
request_layer,8,text_08_histology,text_only,medium,text,4,277,0,277,2216,0,2216,0.0,524,596,676,420,0,0,0,0,524,596,676,420,4,2,-1,2,False,True
request_layer,8,text_08_histology,text_only,medium,text,5,277,0,277,2216,0,2216,0.0,651,532,654,379,0,0,0,0,651,532,654,379,4,2,-1,2,False,True
request_layer,8,text_08_histology,text_only,medium,text,6,277,0,277,2216,0,2216,0.0,480,615,754,367,0,0,0,0,480,615,754,367,4,2,-1,2,False,True
request_layer,8,text_08_histology,text_only,medium,text,7,277,0,277,2216,0,2216,0.0,709,358,531,618,0,0,0,0,709,358,531,618,4,0,-1,0,False,True
request_layer,8,text_08_histology,text_only,medium,text,8,277,0,277,2216,0,2216,0.0,473,910,379,454,0,0,0,0,473,910,379,454,4,1,-1,1,False,True
