NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,1500991,1500991.0,1500991.0,1500991,1500991,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,2,104319,52159.5,52159.5,37152,67167,21223.8,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,7136,7136.0,7136.0,7136,7136,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,5696,5696.0,5696.0,5696,5696,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,5280,5280.0,5280.0,5280,5280,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,4864,4864.0,4864.0,4864,4864,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,2208,2208.0,2208.0,2208,2208,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,1984,1984.0,1984.0,1984,1984,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,3306646,3306646.0,3306646.0,3306646,3306646,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,1501563,1501563.0,1501563.0,1501563,1501563,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,2,101696,50848.0,50848.0,34016,67680,23804.0,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,7136,7136.0,7136.0,7136,7136,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,5888,5888.0,5888.0,5888,5888,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,5600,5600.0,5600.0,5600,5600,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,4096,4096.0,4096.0,4096,4096,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,3456,3456.0,3456.0,3456,3456,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,2176,2176.0,2176.0,2176,2176,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,1952,1952.0,1952.0,1952,1952,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,2,80160,40080.0,40080.0,29632,50528,14775.7,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,15136,15136.0,15136.0,15136,15136,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,12800,12800.0,12800.0,12800,12800,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,6656,6656.0,6656.0,6656,6656,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,5536,5536.0,5536.0,5536,5536,0.0,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,4288,4288.0,4288.0,4288,4288,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,3872,3872.0,3872.0,3872,3872,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,3776,3776.0,3776.0,3776,3776,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,3488,3488.0,3488.0,3488,3488,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,2080,2080.0,2080.0,2080,2080,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,1888,1888.0,1888.0,1888,1888,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,2,105984,52992.0,52992.0,36928,69056,22717.9,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,14048,14048.0,14048.0,14048,14048,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,13440,13440.0,13440.0,13440,13440,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,6496,6496.0,6496.0,6496,6496,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,5312,5312.0,5312.0,5312,5312,0.0,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,4352,4352.0,4352.0,4352,4352,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,3936,3936.0,3936.0,3936,3936,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,3584,3584.0,3584.0,3584,3584,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,3264,3264.0,3264.0,3264,3264,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,2400,2400.0,2400.0,2400,2400,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_3,PushPop,2731691,2731691,1,1,2016,2016.0,2016.0,2016,2016,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,3254523,3254523.0,3254523.0,3254523,3254523,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,1472894,1472894.0,1472894.0,1472894,1472894,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,2,104448,52224.0,52224.0,36864,67584,21722.3,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,7232,7232.0,7232.0,7232,7232,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,5888,5888.0,5888.0,5888,5888,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,5312,5312.0,5312.0,5312,5312,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,4224,4224.0,4224.0,4224,4224,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,3936,3936.0,3936.0,3936,3936,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,3456,3456.0,3456.0,3456,3456,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,1984,1984.0,1984.0,1984,1984,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_0,PushPop,2731690,2731690,1,1,1920,1920.0,1920.0,1920,1920,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,3255222,3255222.0,3255222.0,3255222,3255222,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,1469980,1469980.0,1469980.0,1469980,1469980,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,2,107424,53712.0,53712.0,36992,70432,23645.7,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,7296,7296.0,7296.0,7296,7296,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,5760,5760.0,5760.0,5760,5760,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,5280,5280.0,5280.0,5280,5280,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,4160,4160.0,4160.0,4160,4160,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,3936,3936.0,3936.0,3936,3936,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,1952,1952.0,1952.0,1952,1952,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_1,PushPop,2731701,2731701,1,1,1888,1888.0,1888.0,1888,1888,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_2,PushPop,2731689,2731689,1,2,96096,48048.0,48048.0,34048,62048,19799.0,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_2,PushPop,2731689,2731689,1,1,15008,15008.0,15008.0,15008,15008,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_36/iter_0/rank_2,PushPop,2731689,2731689,1,1,10912,10912.0,10912.0,10912,10912,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
